x,y
9.453271865844726562e+00,-3.994745492935180664e+00
5.639811992645263672e+00,-2.620789289474487305e+00
6.002119541168212891e+00,-4.596972942352294922e+00
5.683821678161621094e+00,-4.866700172424316406e+00
5.721722602844238281e+00,-4.960723400115966797e+00
9.334768295288085938e+00,-4.768856048583984375e+00
1.200185489654541016e+01,-1.718073368072509766e+00
8.094261169433593750e+00,-7.242714166641235352e-01
6.323420047760009766e+00,-4.877710342407226562e+00
5.823484420776367188e+00,-1.313534975051879883e+00
8.183032035827636719e+00,-5.644385218620300293e-01
8.108071327209472656e+00,3.397542238235473633e-02
8.133400917053222656e+00,-3.622159957885742188e-01
7.992834091186523438e+00,2.649968862533569336e-01
8.136185646057128906e+00,-6.099556684494018555e-01
7.265468120574951172e+00,-2.329928874969482422e+00
7.551801204681396484e+00,-2.072506904602050781e+00
5.895514965057373047e+00,1.289023518562316895e+00
5.914687633514404297e+00,1.203193902969360352e+00
6.515423774719238281e+00,1.420235276222229004e+00
6.012180805206298828e+00,1.277042269706726074e+00
6.514101028442382812e+00,1.479752421379089355e+00
6.174813747406005859e+00,1.104530453681945801e+00
6.083282947540283203e+00,1.143564939498901367e+00
6.223728656768798828e+00,9.912040829658508301e-01
6.199976444244384766e+00,1.044793844223022461e+00
5.959337234497070312e+00,1.143453359603881836e+00
6.422142982482910156e+00,1.563441514968872070e+00
5.998790264129638672e+00,1.232414245605468750e+00
5.951854705810546875e+00,1.266283512115478516e+00
6.135642528533935547e+00,1.094418525695800781e+00
6.342080116271972656e+00,9.073610305786132812e-01
6.037456035614013672e+00,1.121590495109558105e+00
6.004544258117675781e+00,1.428073763847351074e+00
6.220639705657958984e+00,1.702085971832275391e+00
6.142515659332275391e+00,1.102503299713134766e+00
6.000185489654541016e+00,1.333227396011352539e+00
5.954882621765136719e+00,1.298900008201599121e+00
8.294493675231933594e+00,-1.296037673950195312e+00
8.345328330993652344e+00,-1.315083742141723633e+00
8.257231712341308594e+00,-1.323201656341552734e+00
8.375962257385253906e+00,-1.248654246330261230e+00
9.411360740661621094e+00,2.659713500179350376e-04
9.519739151000976562e+00,5.628032982349395752e-02
9.452842712402343750e+00,-7.530757575295865536e-04
9.389259338378906250e+00,-9.459358453750610352e-02
9.376713752746582031e+00,-1.766097843647003174e-01
8.309755325317382812e+00,1.120982885360717773e+00
8.222045898437500000e+00,1.099003672599792480e+00
7.105992794036865234e+00,-1.496092557907104492e+00
1.166751766204833984e+01,-4.322196245193481445e-01
1.155916118621826172e+01,-1.622532904148101807e-01
1.126971340179443359e+01,-3.041138648986816406e-01
1.154282951354980469e+01,-1.005376130342483521e-01
1.157206439971923828e+01,-1.367279887199401855e-01
1.153642177581787109e+01,-1.449881792068481445e-01
8.698664665222167969e+00,5.942578315734863281e-01
8.412587165832519531e+00,6.201350316405296326e-02
8.708855628967285156e+00,5.694451332092285156e-01
5.656522750854492188e+00,-2.584380388259887695e+00
7.145115852355957031e+00,-6.522421240806579590e-01
8.208203315734863281e+00,-1.505092859268188477e+00
9.458177566528320312e+00,-6.628053784370422363e-01
8.213786125183105469e+00,-2.017153739929199219e+00
8.142559051513671875e+00,-1.681411385536193848e+00
9.494791030883789062e+00,3.986585617065429688e+00
8.127003669738769531e+00,-1.664004683494567871e+00
7.920186519622802734e+00,-1.567520141601562500e+00
9.533908843994140625e+00,3.401632070541381836e+00
9.617437362670898438e+00,3.495609521865844727e+00
9.583267211914062500e+00,3.364169359207153320e+00
8.386661529541015625e+00,9.957059621810913086e-01
8.475384712219238281e+00,9.947528243064880371e-01
8.508909225463867188e+00,9.805257916450500488e-01
8.466391563415527344e+00,1.092671394348144531e+00
8.460367202758789062e+00,9.876380562782287598e-01
8.468461036682128906e+00,1.016566038131713867e+00
8.438395500183105469e+00,1.041393756866455078e+00
8.415068626403808594e+00,1.048617482185363770e+00
8.372237205505371094e+00,1.111265659332275391e+00
8.147175788879394531e+00,1.079496145248413086e+00
8.379942893981933594e+00,1.042963266372680664e+00
9.291030883789062500e+00,-7.660810351371765137e-01
9.262022018432617188e+00,-9.141474366188049316e-01
9.361557006835937500e+00,-8.122466206550598145e-01
9.601335525512695312e+00,-4.574371576309204102e-01
7.345365524291992188e+00,-9.897408634424209595e-02
7.289654731750488281e+00,-1.812013983726501465e-02
7.341976165771484375e+00,9.140661568380892277e-04
9.052125930786132812e+00,-6.421694755554199219e-01
9.430300712585449219e+00,-5.873977541923522949e-01
8.991892814636230469e+00,-7.049100399017333984e-01
8.921934127807617188e+00,-6.653584837913513184e-01
9.117110252380371094e+00,-7.667405009269714355e-01
7.604526996612548828e+00,-2.350985407829284668e-01
7.270263195037841797e+00,2.854306437075138092e-02
7.043659210205078125e+00,1.237727105617523193e-01
7.459077358245849609e+00,-2.090299576520919800e-01
6.244576930999755859e+00,1.588977813720703125e+00
6.301618099212646484e+00,1.512969374656677246e+00
5.933054447174072266e+00,-1.287508368492126465e+00
6.624212741851806641e+00,-1.039106607437133789e+00
6.729933738708496094e+00,-6.025051474571228027e-01
6.287215709686279297e+00,1.065172195434570312e+00
6.491871833801269531e+00,2.910448312759399414e-01
6.033659934997558594e+00,1.291113853454589844e+00
6.161015987396240234e+00,-1.170262932777404785e+00
6.069291591644287109e+00,1.363401651382446289e+00
4.817230224609375000e+00,-1.828391075134277344e+00
6.720724105834960938e+00,-2.863942980766296387e-01
6.708571434020996094e+00,1.219501346349716187e-01
6.208153724670410156e+00,1.436085343360900879e+00
6.319611072540283203e+00,1.565595269203186035e+00
6.254692077636718750e+00,1.398110985755920410e+00
6.371199607849121094e+00,1.439348220825195312e+00
8.011647224426269531e+00,3.460235595703125000e-01
6.257386207580566406e+00,1.618094444274902344e+00
6.682417869567871094e+00,1.271992325782775879e-01
6.828494071960449219e+00,-2.002308219671249390e-01
6.486924648284912109e+00,-5.581684708595275879e-01
6.933636188507080078e+00,1.981723159551620483e-01
6.331367492675781250e+00,-6.841086149215698242e-01
6.066781520843505859e+00,-1.218668222427368164e+00
7.217505931854248047e+00,3.863771259784698486e-02
6.507068157196044922e+00,5.316350460052490234e-01
6.377130031585693359e+00,7.415007352828979492e-01
1.066733837127685547e+01,-1.489294290542602539e+00
6.709596157073974609e+00,7.079426944255828857e-02
7.941439628601074219e+00,5.454657673835754395e-01
7.462937831878662109e+00,-5.049563050270080566e-01
6.299581050872802734e+00,1.630694627761840820e+00
6.014425754547119141e+00,1.343311071395874023e+00
7.477670669555664062e+00,-2.721214592456817627e-01
6.079086303710937500e+00,-1.580958008766174316e+00
6.368411064147949219e+00,-7.101091742515563965e-01
6.885320663452148438e+00,-1.897435784339904785e-01
6.785952568054199219e+00,-2.552854716777801514e-01
6.314869403839111328e+00,-1.159948825836181641e+00
6.320272922515869141e+00,8.795632719993591309e-01
6.123776435852050781e+00,1.248190879821777344e+00
6.310584545135498047e+00,1.571600794792175293e+00
6.009093284606933594e+00,1.376336336135864258e+00
6.453164577484130859e+00,5.900737047195434570e-01
6.110724925994873047e+00,1.243058323860168457e+00
7.046152591705322266e+00,-7.413841038942337036e-02
5.999807357788085938e+00,1.330546140670776367e+00
6.464200019836425781e+00,-4.357923269271850586e-01
6.243483066558837891e+00,1.302446484565734863e+00
7.230391025543212891e+00,-1.914426237344741821e-01
6.585946559906005859e+00,1.881096884608268738e-02
7.237117767333984375e+00,-3.790313005447387695e-02
6.529702186584472656e+00,-4.632497727870941162e-01
6.571273803710937500e+00,-7.271870970726013184e-01
7.361987113952636719e+00,1.738912165164947510e-01
6.102607727050781250e+00,1.197364330291748047e+00
6.760028362274169922e+00,-2.552888095378875732e-01
6.676727294921875000e+00,3.203936517238616943e-01
6.203095912933349609e+00,-3.391386568546295166e-01
8.241897583007812500e+00,-2.218007087707519531e+00
8.482160568237304688e+00,-2.684514284133911133e+00
8.311223983764648438e+00,-9.183694124221801758e-01
8.256186485290527344e+00,-2.240940093994140625e+00
8.293341636657714844e+00,-2.319187164306640625e+00
9.490054130554199219e+00,-5.788610577583312988e-01
8.427278518676757812e+00,-1.226930379867553711e+00
8.140197753906250000e+00,-2.203938007354736328e+00
9.592699050903320312e+00,-4.689898788928985596e-01
9.583441734313964844e+00,-4.592806696891784668e-01
9.545308113098144531e+00,-5.351784229278564453e-01
9.509729385375976562e+00,-5.558587908744812012e-01
9.588804244995117188e+00,-5.167078375816345215e-01
9.512709617614746094e+00,-5.732533335685729980e-01
9.572452545166015625e+00,-5.350433588027954102e-01
9.496794700622558594e+00,-5.844106674194335938e-01
9.468896865844726562e+00,-6.098088026046752930e-01
8.003717422485351562e+00,5.481530427932739258e-01
7.813018798828125000e+00,-1.967443704605102539e+00
7.906872272491455078e+00,-1.419489979743957520e+00
7.780178070068359375e+00,-2.321497678756713867e+00
7.906260013580322266e+00,-1.646524906158447266e+00
7.679261684417724609e+00,-9.141523241996765137e-01
6.853376865386962891e+00,-1.963255852460861206e-01
6.336375236511230469e+00,-1.181269288063049316e+00
6.312139034271240234e+00,-7.438576817512512207e-01
7.748920917510986328e+00,-5.224465727806091309e-01
6.586360931396484375e+00,1.070709601044654846e-01
6.627858161926269531e+00,-1.345075607299804688e+00
6.386787891387939453e+00,-6.129083037376403809e-01
7.243513584136962891e+00,5.902402475476264954e-02
6.759788036346435547e+00,-3.036772310733795166e-01
1.085016632080078125e+01,-1.954126596450805664e+00
6.592427730560302734e+00,-5.234969258308410645e-01
7.096981048583984375e+00,-1.527451753616333008e+00
6.245625019073486328e+00,9.693946242332458496e-01
6.864615440368652344e+00,-1.302580595016479492e+00
7.113094329833984375e+00,-4.282194748520851135e-02
5.499529361724853516e+00,-1.134921073913574219e+00
7.812960147857666016e+00,-2.653697729110717773e+00
8.744445800781250000e+00,6.792160868644714355e-01
8.737504959106445312e+00,6.408563852310180664e-01
8.744056701660156250e+00,5.900558829307556152e-01
8.745496749877929688e+00,6.004361510276794434e-01
8.744651794433593750e+00,6.264679431915283203e-01
8.716369628906250000e+00,5.901873707771301270e-01
8.687322616577148438e+00,6.258518695831298828e-01
1.000041294097900391e+01,5.118039846420288086e-01
1.039389419555664062e+01,8.193871378898620605e-01
1.040314388275146484e+01,8.937003016471862793e-01
1.042175769805908203e+01,8.474977016448974609e-01
1.046437263488769531e+01,8.878672719001770020e-01
1.044554233551025391e+01,8.783354163169860840e-01
1.042781352996826172e+01,8.496574163436889648e-01
1.042865276336669922e+01,8.545556664466857910e-01
1.044084072113037109e+01,8.656514883041381836e-01
1.045084571838378906e+01,8.487311005592346191e-01
1.048292922973632812e+01,8.885633945465087891e-01
1.041572761535644531e+01,8.286105990409851074e-01
1.037520694732666016e+01,6.814808249473571777e-01
1.172390460968017578e+01,-3.707190752029418945e-01
1.157999038696289062e+01,-2.098190486431121826e-01
1.176146984100341797e+01,-5.559437870979309082e-01
1.170738792419433594e+01,-4.527559578418731689e-01
1.162537288665771484e+01,-9.626276046037673950e-02
1.161808586120605469e+01,-1.769611090421676636e-01
1.160739040374755859e+01,-2.225840687751770020e-01
1.152879333496093750e+01,1.050507500767707825e-01
1.156303596496582031e+01,9.154039621353149414e-02
1.150948333740234375e+01,2.181166112422943115e-01
1.161388778686523438e+01,-3.480338677763938904e-02
1.162360000610351562e+01,-2.110374122858047485e-01
1.171635627746582031e+01,-3.685650527477264404e-01
1.160269069671630859e+01,-1.682966202497482300e-01
1.179891872406005859e+01,-5.951311588287353516e-01
1.174548625946044922e+01,-5.523805022239685059e-01
1.178275203704833984e+01,-6.511289477348327637e-01
9.611340522766113281e+00,5.966723442077636719e+00
9.679276466369628906e+00,5.835753917694091797e+00
9.235054969787597656e+00,5.655550003051757812e+00
8.320789337158203125e+00,6.220745563507080078e+00
1.011550140380859375e+01,3.581709623336791992e+00
1.047143840789794922e+01,6.403055191040039062e+00
8.423709869384765625e+00,5.668743133544921875e+00
8.202348709106445312e+00,5.189821243286132812e+00
9.136423110961914062e+00,4.741263866424560547e+00
9.030698776245117188e+00,5.657025814056396484e+00
7.963846683502197266e+00,5.923869132995605469e+00
9.308002471923828125e+00,5.222618103027343750e+00
1.066333580017089844e+01,6.266733646392822266e+00
9.973522186279296875e+00,5.338409900665283203e+00
9.696574211120605469e+00,5.981015205383300781e+00
8.972178459167480469e+00,5.332309722900390625e+00
7.792899131774902344e+00,7.966793537139892578e+00
9.278895378112792969e+00,5.103923797607421875e+00
9.276767730712890625e+00,5.235763072967529297e+00
9.528965950012207031e+00,5.670444011688232422e+00
1.004462146759033203e+01,5.234824180603027344e+00
8.601236343383789062e+00,5.366371631622314453e+00
8.612429618835449219e+00,5.913759708404541016e+00
1.036678886413574219e+01,6.315519809722900391e+00
8.188275337219238281e+00,7.203365802764892578e+00
1.024700069427490234e+01,3.172443866729736328e+00
7.845396041870117188e+00,7.905956745147705078e+00
1.046129703521728516e+01,6.262343406677246094e+00
1.037208080291748047e+01,3.298228263854980469e+00
7.730890750885009766e+00,4.991952896118164062e+00
7.781312465667724609e+00,5.040407180786132812e+00
1.009303188323974609e+01,3.540331125259399414e+00
9.200018882751464844e+00,5.636386394500732422e+00
1.056459808349609375e+01,6.365782260894775391e+00
8.104480743408203125e+00,5.830703735351562500e+00
8.291635513305664062e+00,5.802165508270263672e+00
7.763082504272460938e+00,7.932541370391845703e+00
9.682295799255371094e+00,4.841541290283203125e+00
1.025336360931396484e+01,3.504092216491699219e+00
1.012043190002441406e+01,5.249499320983886719e+00
8.831739425659179688e+00,6.055326461791992188e+00
1.018666267395019531e+01,6.247007369995117188e+00
1.012807559967041016e+01,3.391647338867187500e+00
8.371310234069824219e+00,5.350530147552490234e+00
9.717442512512207031e+00,3.765076160430908203e+00
8.498988151550292969e+00,5.360335350036621094e+00
8.821709632873535156e+00,5.317714214324951172e+00
9.211940765380859375e+00,5.388345718383789062e+00
7.907858371734619141e+00,6.031765341758728027e-01
8.946922302246093750e+00,5.591920375823974609e+00
8.644799232482910156e+00,5.384356021881103516e+00
7.769509792327880859e+00,7.878959655761718750e+00
8.310192108154296875e+00,6.963497161865234375e+00
8.209101676940917969e+00,7.169512748718261719e+00
1.013258361816406250e+01,3.403760671615600586e+00
1.066120338439941406e+01,6.417957305908203125e+00
8.619586944580078125e+00,5.196010112762451172e+00
7.617825984954833984e+00,4.930088043212890625e+00
7.596785545349121094e+00,4.948192596435546875e+00
7.625579833984375000e+00,4.931347846984863281e+00
7.589259624481201172e+00,4.909337520599365234e+00
7.568432331085205078e+00,4.906583309173583984e+00
7.604154586791992188e+00,4.941124439239501953e+00
1.037185764312744141e+01,3.263772487640380859e+00
8.549996376037597656e+00,5.536340713500976562e+00
7.143953323364257812e+00,1.284998953342437744e-01
1.015449714660644531e+01,3.379531860351562500e+00
8.268877983093261719e+00,5.381915092468261719e+00
1.048340606689453125e+01,6.320641994476318359e+00
1.034515476226806641e+01,3.229397773742675781e+00
8.376338958740234375e+00,5.420178890228271484e+00
8.751085281372070312e+00,5.296819210052490234e+00
7.794338226318359375e+00,7.900054931640625000e+00
9.380479812622070312e+00,5.961129188537597656e+00
7.792554855346679688e+00,7.880570411682128906e+00
1.018362617492675781e+01,3.415152788162231445e+00
8.809056282043457031e+00,5.496004104614257812e+00
7.806643962860107422e+00,7.902573108673095703e+00
7.802251338958740234e+00,7.903739929199218750e+00
8.763150215148925781e+00,5.415277004241943359e+00
8.254833221435546875e+00,4.961591720581054688e+00
7.799595832824707031e+00,7.905710697174072266e+00
8.362524032592773438e+00,5.476897239685058594e+00
9.852668762207031250e+00,5.418563365936279297e+00
8.797896385192871094e+00,4.483190059661865234e+00
6.407517910003662109e+00,1.853435516357421875e+00
7.824895381927490234e+00,7.863548755645751953e+00
9.248700141906738281e+00,5.335721015930175781e+00
1.033180046081542969e+01,3.261202335357666016e+00
8.150511741638183594e+00,5.249932289123535156e+00
9.257332801818847656e+00,4.625764369964599609e+00
1.008534812927246094e+01,5.217962265014648438e+00
9.197732925415039062e+00,5.540285110473632812e+00
7.677871704101562500e+00,8.091090202331542969e+00
9.114138603210449219e+00,4.755569934844970703e+00
1.061467742919921875e+01,6.370090007781982422e+00
1.026963806152343750e+01,3.053976058959960938e+00
8.732260704040527344e+00,5.213013648986816406e+00
1.003890037536621094e+01,6.134601116180419922e+00
8.873931884765625000e+00,4.616094589233398438e+00
8.750123977661132812e+00,5.506253242492675781e+00
9.888775825500488281e+00,5.382640361785888672e+00
8.206499099731445312e+00,5.318530559539794922e+00
1.028750991821289062e+01,3.173062324523925781e+00
8.088320732116699219e+00,5.131295204162597656e+00
8.469219207763671875e+00,5.570123672485351562e+00
8.399573326110839844e+00,6.214159965515136719e+00
1.051670360565185547e+01,6.298333644866943359e+00
8.103539466857910156e+00,5.894324302673339844e+00
9.395110130310058594e+00,4.625350952148437500e+00
1.070287418365478516e+01,6.407687187194824219e+00
7.760649681091308594e+00,7.827172279357910156e+00
1.021567630767822266e+01,3.508855104446411133e+00
9.570099830627441406e+00,4.720279216766357422e+00
1.009643840789794922e+01,3.468126535415649414e+00
7.743470191955566406e+00,7.832909107208251953e+00
8.021210670471191406e+00,5.933021068572998047e+00
9.254106521606445312e+00,5.271195888519287109e+00
1.012414550781250000e+01,3.697806119918823242e+00
7.881470203399658203e+00,7.944385528564453125e+00
8.290069580078125000e+00,5.200968265533447266e+00
8.804060935974121094e+00,4.955658912658691406e+00
1.010990905761718750e+01,3.315112113952636719e+00
9.500541687011718750e+00,4.979588508605957031e+00
1.014899730682373047e+01,6.186370849609375000e+00
7.819078922271728516e+00,7.854464530944824219e+00
9.035295486450195312e+00,4.686470508575439453e+00
9.140111923217773438e+00,5.360754966735839844e+00
1.057128906250000000e+01,6.341489791870117188e+00
9.019522666931152344e+00,4.639164447784423828e+00
8.931957244873046875e+00,5.551080703735351562e+00
8.411323547363281250e+00,5.639511108398437500e+00
1.035342216491699219e+01,3.230713129043579102e+00
7.909626960754394531e+00,7.965033531188964844e+00
1.004842281341552734e+01,5.682426929473876953e+00
8.327759742736816406e+00,5.467652320861816406e+00
1.073636150360107422e+01,6.453599929809570312e+00
1.046555900573730469e+01,6.155594348907470703e+00
1.021735763549804688e+01,5.330911159515380859e+00
1.020444965362548828e+01,5.979926586151123047e+00
1.053310489654541016e+01,6.354195594787597656e+00
1.069963455200195312e+01,6.381449699401855469e+00
9.637802124023437500e+00,6.074621200561523438e+00
9.037898063659667969e+00,5.011153697967529297e+00
9.710518836975097656e+00,5.712545871734619141e+00
1.044040012359619141e+01,6.411710739135742188e+00
8.250826835632324219e+00,6.245741367340087891e+00
1.017482185363769531e+01,6.092002868652343750e+00
1.010635185241699219e+01,5.423419475555419922e+00
7.812741756439208984e+00,7.932756900787353516e+00
9.465065956115722656e+00,5.938737869262695312e+00
8.102135658264160156e+00,5.207304954528808594e+00
1.035083389282226562e+01,6.082195281982421875e+00
9.497384071350097656e+00,4.533668518066406250e+00
9.693300247192382812e+00,5.979467868804931641e+00
8.443260192871093750e+00,6.865967750549316406e+00
8.440088272094726562e+00,5.112704277038574219e+00
8.949756622314453125e+00,5.998197078704833984e+00
9.738182067871093750e+00,5.957239627838134766e+00
8.964075088500976562e+00,5.532543659210205078e+00
1.016833400726318359e+01,5.182229518890380859e+00
9.211322784423828125e+00,5.408651351928710938e+00
1.062274074554443359e+01,6.388281345367431641e+00
9.319858551025390625e+00,5.382082462310791016e+00
1.004153633117675781e+01,-2.102868318557739258e+00
1.047910976409912109e+01,6.206235885620117188e+00
8.623228073120117188e+00,5.837131977081298828e+00
1.022200489044189453e+01,6.259891033172607422e+00
9.017031669616699219e+00,5.727625370025634766e+00
8.205898284912109375e+00,5.298070430755615234e+00
8.734786033630371094e+00,5.071869850158691406e+00
9.496707916259765625e+00,4.755692958831787109e+00
9.193819046020507812e+00,5.040650367736816406e+00
1.012463569641113281e+01,6.205934047698974609e+00
1.031259822845458984e+01,6.024132251739501953e+00
8.653509140014648438e+00,5.113168239593505859e+00
7.788544654846191406e+00,7.896059036254882812e+00
1.053473377227783203e+01,6.387078762054443359e+00
1.031386661529541016e+01,6.177172660827636719e+00
9.444835662841796875e+00,5.907940387725830078e+00
9.408464431762695312e+00,5.936736106872558594e+00
1.017115879058837891e+01,5.287772655487060547e+00
7.847702026367187500e+00,7.861316204071044922e+00
1.033570575714111328e+01,3.218710660934448242e+00
1.008433723449707031e+01,3.462649106979370117e+00
9.572919845581054688e+00,5.235356330871582031e+00
8.728881835937500000e+00,5.764489173889160156e+00
1.013427066802978516e+01,5.230188846588134766e+00
9.571617126464843750e+00,4.878646373748779297e+00
8.719327926635742188e+00,5.195277690887451172e+00
8.969437599182128906e+00,5.667859554290771484e+00
8.180047988891601562e+00,5.194138526916503906e+00
8.146545410156250000e+00,5.250869274139404297e+00
8.746926307678222656e+00,4.740005970001220703e+00
8.144650459289550781e+00,5.211848735809326172e+00
9.920425415039062500e+00,6.244602203369140625e+00
8.096957206726074219e+00,5.264423847198486328e+00
9.389379501342773438e+00,4.570608615875244141e+00
8.544801712036132812e+00,5.351709365844726562e+00
7.798402786254882812e+00,7.883772373199462891e+00
1.054819202423095703e+01,6.392210960388183594e+00
8.420598983764648438e+00,5.649022579193115234e+00
8.802373886108398438e+00,5.539556026458740234e+00
6.285618305206298828e+00,1.050831437110900879e+00
9.097304344177246094e+00,4.838698863983154297e+00
7.946970462799072266e+00,5.971934318542480469e+00
1.056961059570312500e+01,6.294962406158447266e+00
7.764179229736328125e+00,7.914210796356201172e+00
1.009718799591064453e+01,3.714740276336669922e+00
8.346963882446289062e+00,5.692083835601806641e+00
9.267363548278808594e+00,5.178099155426025391e+00
1.034430599212646484e+01,3.494916439056396484e+00
1.037996864318847656e+01,6.125755310058593750e+00
8.970063209533691406e+00,5.745578289031982422e+00
1.065250587463378906e+01,6.388686656951904297e+00
8.551014900207519531e+00,5.464966773986816406e+00
1.033189105987548828e+01,3.295434474945068359e+00
9.264452934265136719e+00,5.306115627288818359e+00
9.131380081176757812e+00,4.663724899291992188e+00
1.016495227813720703e+01,5.283370971679687500e+00
8.037285804748535156e+00,5.809660911560058594e+00
8.601776123046875000e+00,5.904202461242675781e+00
8.206616401672363281e+00,7.171838760375976562e+00
9.695541381835937500e+00,4.885653972625732422e+00
8.262630462646484375e+00,5.729671478271484375e+00
8.905641555786132812e+00,4.708374023437500000e+00
1.015583515167236328e+01,6.026833534240722656e+00
9.856767654418945312e+00,5.609552383422851562e+00
1.010614490509033203e+01,5.185978412628173828e+00
8.923640251159667969e+00,5.634742736816406250e+00
1.017997646331787109e+01,5.674099922180175781e+00
1.014890670776367188e+01,3.384437084197998047e+00
1.034587097167968750e+01,6.462647438049316406e+00
1.021257686614990234e+01,6.202643394470214844e+00
8.633992195129394531e+00,5.589663982391357422e+00
7.850838661193847656e+00,7.939469814300537109e+00
1.005390548706054688e+01,3.533031463623046875e+00
7.776881694793701172e+00,7.868254661560058594e+00
8.508121490478515625e+00,5.283585071563720703e+00
1.043309116363525391e+01,6.296889781951904297e+00
9.256827354431152344e+00,4.543550014495849609e+00
1.023260498046875000e+01,3.551355123519897461e+00
1.077502536773681641e+01,6.430801391601562500e+00
1.018045711517333984e+01,3.374503612518310547e+00
7.927010536193847656e+00,5.894141197204589844e+00
8.320080757141113281e+00,6.199464321136474609e+00
8.444700241088867188e+00,5.324092864990234375e+00
8.338524818420410156e+00,6.174607753753662109e+00
7.797333717346191406e+00,7.931447505950927734e+00
9.483099937438964844e+00,4.718114852905273438e+00
7.715512752532958984e+00,4.992925167083740234e+00
8.705384254455566406e+00,4.896799564361572266e+00
8.591781616210937500e+00,5.379863739013671875e+00
8.595898628234863281e+00,5.463858127593994141e+00
8.693648338317871094e+00,4.952064514160156250e+00
1.020202827453613281e+01,3.514137983322143555e+00
8.125192642211914062e+00,5.178853988647460938e+00
1.018883132934570312e+01,3.577393770217895508e+00
9.342673301696777344e+00,5.268272876739501953e+00
1.036910343170166016e+01,3.256939888000488281e+00
1.034183788299560547e+01,6.173924446105957031e+00
8.243927955627441406e+00,7.101551532745361328e+00
7.712787151336669922e+00,7.826218605041503906e+00
1.044921207427978516e+01,6.261461734771728516e+00
8.776351928710937500e+00,6.382930278778076172e+00
8.224344253540039062e+00,4.867383956909179688e+00
1.021098709106445312e+01,3.366061687469482422e+00
8.802604675292968750e+00,5.899688720703125000e+00
8.705002784729003906e+00,5.549334049224853516e+00
1.065169620513916016e+01,6.392834663391113281e+00
1.042838859558105469e+01,6.259614944458007812e+00
8.913053512573242188e+00,5.987239837646484375e+00
1.076820373535156250e+01,6.425209522247314453e+00
1.050133514404296875e+01,6.289587974548339844e+00
8.733395576477050781e+00,5.778787136077880859e+00
1.003256797790527344e+01,5.473335742950439453e+00
9.404783248901367188e+00,5.563116073608398438e+00
9.625063896179199219e+00,4.811105251312255859e+00
7.845628261566162109e+00,7.792072772979736328e+00
1.035194301605224609e+01,6.237429618835449219e+00
9.304692268371582031e+00,5.923060417175292969e+00
8.426538467407226562e+00,6.157127380371093750e+00
9.593296051025390625e+00,5.466097831726074219e+00
7.791627407073974609e+00,7.856411457061767578e+00
8.687299728393554688e+00,4.448192119598388672e+00
8.495838165283203125e+00,4.144500255584716797e+00
8.811939239501953125e+00,5.129196643829345703e+00
1.012995910644531250e+01,3.638867855072021484e+00
8.453636169433593750e+00,6.160418987274169922e+00
1.010913848876953125e+01,3.389970779418945312e+00
8.463795661926269531e+00,5.666767597198486328e+00
7.992874145507812500e+00,5.143082141876220703e+00
8.180521011352539062e+00,5.127774238586425781e+00
1.031511783599853516e+01,6.309090614318847656e+00
1.001491069793701172e+01,3.448897123336791992e+00
9.108800888061523438e+00,4.562612056732177734e+00
1.040207958221435547e+01,6.083528518676757812e+00
7.831146240234375000e+00,8.567218184471130371e-01
8.555685043334960938e+00,4.731140136718750000e+00
8.608195304870605469e+00,5.107800960540771484e+00
8.488752365112304688e+00,5.115990161895751953e+00
7.602338314056396484e+00,6.677131056785583496e-01
7.702717781066894531e+00,4.996956825256347656e+00
6.683128356933593750e+00,1.222239971160888672e+00
6.802493572235107422e+00,1.539799571037292480e+00
1.357549953460693359e+01,1.235438227653503418e+00
8.300719261169433594e+00,-6.362031698226928711e-01
1.353009319305419922e+01,1.198310971260070801e+00
1.345328044891357422e+01,1.141612887382507324e+00
1.359750843048095703e+01,1.256479978561401367e+00
1.364667224884033203e+01,1.307281494140625000e+00
1.357919883728027344e+01,1.240775823593139648e+00
1.358452606201171875e+01,1.245458722114562988e+00
1.360281276702880859e+01,1.254060745239257812e+00
1.354841518402099609e+01,1.225545287132263184e+00
1.363872146606445312e+01,1.297089934349060059e+00
1.357947158813476562e+01,1.239800572395324707e+00
1.359449386596679688e+01,1.254198789596557617e+00
1.360953235626220703e+01,1.269034981727600098e+00
1.355409622192382812e+01,1.213356256484985352e+00
1.357205867767333984e+01,1.243148088455200195e+00
8.279439926147460938e+00,5.761466622352600098e-01
8.381772041320800781e+00,9.481940269470214844e-01
8.348484992980957031e+00,9.163764119148254395e-01
7.176917552947998047e+00,-1.720106840133666992e+00
7.897812843322753906e+00,5.852122306823730469e-01
7.108118534088134766e+00,-2.270499467849731445e+00
7.079941272735595703e+00,-2.313151597976684570e+00
9.862495422363281250e+00,4.782119750976562500e+00
9.797596931457519531e+00,4.435702323913574219e+00
4.191391944885253906e+00,-1.431566357612609863e+00
4.137569427490234375e+00,-1.504202246665954590e+00
4.147228717803955078e+00,-1.480968832969665527e+00
4.199005126953125000e+00,-1.482510089874267578e+00
4.129507541656494141e+00,-1.542405366897583008e+00
8.236148834228515625e+00,-1.346646785736083984e+00
8.286253929138183594e+00,-1.267062187194824219e+00
9.716012001037597656e+00,3.313535451889038086e+00
9.728964805603027344e+00,3.429259061813354492e+00
7.803067207336425781e+00,-3.485924601554870605e-01
7.515351772308349609e+00,-1.231984645128250122e-01
7.931429862976074219e+00,-2.659159898757934570e-01
