2.118572960634324820e-01,2.079119463145848723e-01,4.800400584380657976e-01,6.313376627340485658e-01,2.720299969194147627e-01
2.051503109456049023e-01,9.751196648842250236e-02,2.885264455518457005e-01,8.347792551588827381e-01,4.498823092541338053e-01
2.594113975690089946e-01,6.583807311055925315e-02,2.364307261905904956e-01,7.118013094037194399e-01,5.941805372146351516e-01
2.177166707429223913e-01,2.569404511988448991e-02,2.051422149594053224e-01,7.202520498567897000e-01,5.584874694115113947e-01
2.272909738741632768e-01,0.000000000000000000e+00,1.883498825686147904e-01,7.213311960466310957e-01,5.414961927732990787e-01
1.520707087046805905e-01,1.357057343355690671e-01,2.956487662760623469e-01,6.250407318819471980e-01,4.776556873105211598e-01
1.915638600292426386e-01,2.826865263488597124e-01,3.000549873203141593e-01,4.961081801646112788e-01,3.991069255666754856e-01
1.975012748377147631e-01,1.158731645392269277e-01,2.178294066540723828e-01,6.993492844455286850e-01,5.792690697738274164e-01
3.266107777073597451e-01,7.407978054703282522e-01,6.857253600142623196e-01,5.119724374997761673e-01,4.679726697294951943e-01
3.147989219576013409e-01,6.929756437745453468e-01,7.298030468920456704e-01,5.268958675630458499e-01,5.124458066518035038e-01
3.107424692726394322e-01,5.561400336584729764e-01,8.201690461637252128e-01,5.883718320369809573e-01,5.094344311811946913e-01
2.775629709067033990e-01,7.885177920628863024e-01,2.110983909124586333e-01,3.456606593406186811e-01,5.018311923308413913e-01
2.208093929253340804e-01,8.420005355161231941e-01,2.790358854164950442e-01,3.076049178485845137e-01,4.958262116899282423e-01
2.113743418458346734e-01,7.960672505028864032e-01,5.353082511409105182e-01,5.722235661818761976e-01,4.521300621279139009e-01
2.219010512397139312e-01,6.852003411109310882e-01,6.193721278661196150e-01,5.731710422638000013e-01,5.188438884831476638e-01
2.210103715532102386e-01,9.380878300767294675e-01,1.334629596423004272e-01,3.597065055629171115e-01,3.783292179003380218e-01
2.336369368056826212e-01,2.719160179565214830e-01,1.195467102666983583e-01,6.960240265419995742e-01,3.121533059945464927e-01
3.077933010007180559e-01,6.042056773527534341e-01,3.568119660838525165e-01,4.332787954249163742e-01,4.543847921444193472e-01
4.868540810118813233e-01,3.577657369768139084e-01,5.648861233019253358e-01,3.996662801447529723e-01,2.949687288356899750e-01
2.471377646760541114e-01,5.845353107279983584e-01,8.163608957573173508e-02,5.610572006821479274e-01,4.511051693535043650e-01
1.234939286701358524e-01,8.014987556060526597e-01,1.459595019992803722e-01,6.063267670831430367e-01,3.622804221740815733e-01
3.230300684313046067e-01,3.202742875146859514e-01,7.109845422411895655e-01,5.565283582398777851e-01,3.416319402430457730e-01
4.031571814018698463e-01,4.075736783397680973e-01,7.322278231267059789e-01,5.604169123796848284e-01,3.787142176517679926e-01
3.409756791997630709e-01,3.628558078486568417e-01,7.058886083544241297e-01,6.681218272077518172e-01,3.680538370403919068e-01
3.641430121960033683e-01,6.468658671622805612e-01,6.332786678525064161e-01,4.673631272612557286e-01,5.789968876152122856e-01
1.849956795240935703e-01,6.190403677244824543e-01,7.045900372965381298e-01,5.015911932981330645e-01,5.196046373949610997e-01
2.605416861217763058e-01,5.968894361148732175e-01,7.320106534303845169e-01,6.038324229876886884e-01,5.436918051010187769e-01
2.081572608596958252e-01,2.765717232753371335e-01,2.802382733846502938e-01,5.189703298702310619e-01,2.809588287719174127e-01
2.166795254662844950e-01,9.633201252398464476e-01,1.931918189450277934e-01,4.231856074624796293e-01,4.044988158682187307e-01
2.899308176125693359e-01,8.683070690128568137e-01,3.621621716802438939e-01,4.828411455284215004e-01,3.397640816064677605e-01
2.179000336533951643e-01,8.994867685549555736e-01,1.631377092587051880e-01,5.191105208679918093e-01,4.891946487569936997e-01
2.319649714411184671e-01,7.701346737931060726e-01,2.206447815221839748e-01,3.258951972391607166e-01,3.905305638436216698e-01
1.315976779566673804e-01,1.021409554186191587e-01,2.228354817462891713e-01,7.168418493874980646e-01,4.483508906757968648e-01
1.359479982050436631e-01,1.678004035826881069e-01,3.412275117375252464e-01,6.772557744616969355e-01,4.674996726562526961e-01
1.400567903843798201e-01,5.419979604004819818e-01,1.024122364388056206e-01,6.567928532414457621e-01,2.391170565571618944e-01
3.522492623003277701e-01,7.418245130526881503e-01,4.268938666505368573e-01,5.034757115816818063e-01,5.194507836744933771e-01
3.906118912196686610e-01,6.457701851802788440e-01,4.540368555060764200e-01,5.408446244661856417e-01,4.983956421506001710e-01
3.491294486042186285e-01,4.293801351014508993e-01,7.644511051251766665e-01,5.459691385817128095e-01,4.235846678758260486e-01
3.640307505752347628e-01,4.102805116212000502e-01,8.494720657228864713e-01,5.997159296618118640e-01,4.376926819538957125e-01
3.278552989994186762e-01,4.864910563357309203e-01,8.399421739716582680e-01,5.941974903492606153e-01,4.287368674122673529e-01
2.902444309124731503e-01,4.057659352350857507e-01,7.795101249176106251e-01,5.658263058919343891e-01,4.144565351932332775e-01
2.672345147824147227e-01,3.543656921242099300e-01,6.950727520662022263e-01,5.915259448149549071e-01,4.479424626706181578e-01
3.165222646289583275e-01,3.481405945363985621e-01,7.933459034439486190e-01,5.831033420990832106e-01,4.850876770068813792e-01
3.310857185875304420e-01,4.324360337218212114e-01,7.954901316716753712e-01,5.083457829679741691e-01,4.769759753752072506e-01
3.326002709404728974e-01,4.486599158815960942e-01,8.333096144110956338e-01,5.646940931363980676e-01,4.655532144084528756e-01
3.551386366642086956e-01,4.734125456940545540e-01,8.250769742962333897e-01,6.428006586461475491e-01,4.777032938710480958e-01
3.118528556723463852e-01,3.938003056835301385e-01,7.688605456720670750e-01,5.546462705778916202e-01,4.183056054228703191e-01
3.462569209560881767e-01,4.160947328997924299e-01,8.244047175537302374e-01,5.613686045093636556e-01,4.588257950566968502e-01
3.352338882138710674e-01,4.135973338920370113e-01,7.952340286743135866e-01,5.766687235406897649e-01,5.349128054686720368e-01
3.243319693932898429e-01,4.200898929120297498e-01,7.871778721231889042e-01,5.730263091661373931e-01,4.874589055256638437e-01
2.853851317727278958e-01,3.664644048443116975e-01,7.601157582876497676e-01,5.650544754614786891e-01,4.867015038392602522e-01
2.948604997792226290e-01,3.601634874563147126e-01,7.941302280464045404e-01,5.055919322740183297e-01,4.498496676062571642e-01
2.810468057584636914e-01,3.809009074058670175e-01,7.729747399374423678e-01,6.417572736729892924e-01,5.205840398106422739e-01
3.419933849397412406e-01,4.303844633957218391e-01,8.608919844295869206e-01,5.998233038122789962e-01,5.193577155570626713e-01
2.934915842571720890e-01,4.548374636132939686e-01,7.165977606433396874e-01,5.736098544817880285e-01,4.850036027347267020e-01
3.167292652099548134e-01,3.728310227640605490e-01,7.937880417845510905e-01,5.785092520777920244e-01,4.789284517103434280e-01
3.434858711456158509e-01,4.079982024825620779e-01,8.333883767737870762e-01,6.016424233542319033e-01,4.865053074091374996e-01
3.988901192837084331e-01,4.334524707976075142e-01,8.500508735895212498e-01,5.785052929751796080e-01,4.743943097442608892e-01
3.459748042303374960e-01,4.112812428956160171e-01,7.649749749095322571e-01,5.602414331864141728e-01,4.576292591491604167e-01
1.856902970495487859e-01,2.474448394662573381e-01,3.424400987361833626e-01,4.968009726633121348e-01,2.711245414337306592e-01
1.188997491877299972e-01,3.608571671502211475e-01,2.884119606240381772e-01,4.097191146947706253e-01,1.911487912242439136e-01
1.556995821191036744e-01,9.092583105830128742e-01,1.575835670604804339e-01,3.770258672331097127e-01,3.525661328109791492e-01
1.848102858339166765e-01,5.721129092748162837e-01,5.610102813681747680e-01,2.970664566810627960e-01,4.049099990274228622e-01
3.128283726020592015e-01,7.117033540034949368e-01,6.477820352822749594e-01,4.497243283694248861e-01,5.466739713971086045e-01
2.258874776041191745e-01,7.654227343119859306e-01,3.050047817046904197e-01,4.478147808075945147e-01,3.417483980267945198e-01
3.993314625119703809e-01,4.137124050779982243e-01,7.140957960139293625e-01,4.880231176677342630e-01,3.311285180191122501e-01
2.400890570753804742e-01,8.113704089126158037e-01,3.268028935272942470e-01,3.623092166560755722e-01,2.914304035383489255e-01
2.717980957890785421e-01,3.642847077252079901e-01,2.298191153906561368e-01,5.151645023172624072e-01,4.093558850990762221e-01
3.063462865583219119e-01,9.074999103225301900e-01,2.461554750979008666e-01,4.693189530078656357e-01,3.029487695588655716e-01
1.404655420973837388e-01,2.668877989487485336e-01,4.509892628095003020e-01,5.510487379378391504e-01,2.895927118185223637e-01
1.813273401216827230e-01,3.661804950890337196e-01,5.063916235273484556e-01,3.981579470550404287e-01,2.552955045307025994e-01
1.263443254912968439e-01,1.471145364302216818e-01,3.168293110474091900e-01,7.205348784470348988e-01,4.380427666750834059e-01
1.827248008015662506e-01,6.255670714077361527e-01,5.883771588313446710e-01,5.006806857322972926e-01,4.020356574417971451e-01
2.335431958907922545e-01,9.784739842200086413e-01,1.984773690683692693e-01,3.342455144153462232e-01,3.873562765379153783e-01
2.335431958907922545e-01,9.784739842200086413e-01,1.984773690683692693e-01,3.342455144153462232e-01,3.873562765379153783e-01
2.882411469889376021e-01,1.767175376484772520e-01,3.093080196188223718e-01,6.625437035138044273e-01,3.198576058766135488e-01
3.114411237696426138e-01,1.647158189333163270e-01,2.814797801289627421e-01,4.837917654518695820e-01,4.207037782080927935e-01
3.048297639242976698e-01,2.567318200823091034e-01,2.782362738851556494e-01,3.700973199918943801e-01,4.212999087335646542e-01
2.847431288803163318e-01,6.315895052288699185e-01,3.126987854461758531e-01,3.741975849601453241e-01,4.092459395789110332e-01
1.123470828168274677e-01,2.881916700923817243e-01,5.926047528415758769e-01,5.668262628888826038e-01,3.673430411305482757e-01
2.678543535262978281e-01,9.490080876204507465e-01,2.349196310054920134e-01,3.121392500437682460e-01,3.361938240347653317e-01
2.337554267152842924e-01,6.817484708268933824e-01,7.451983694044372886e-01,4.414225651521418436e-01,4.944909863773830905e-01
2.335431958907922545e-01,9.784739842200086413e-01,1.984773690683692693e-01,3.342455144153462232e-01,3.873562765379153783e-01
2.782771325799296980e-01,6.453512667836927008e-01,7.683972083841277279e-01,6.095265315072067036e-01,4.940574943137441277e-01
2.588458193854284439e-01,5.127290021898416317e-01,8.160089617748252921e-01,6.588284258872445509e-01,4.778991300882434734e-01
2.741631582913036103e-01,5.630274619448353279e-01,7.291921088446027266e-01,5.587967661404783515e-01,6.127848880241077989e-01
2.433950686904290950e-01,5.488855439079832754e-01,8.116059690658271597e-01,5.612161271288997888e-01,5.078533453719091817e-01
1.837247273237736789e-01,5.716604321410371226e-01,4.479856190991376996e-01,5.913811133700331846e-01,4.850142350213969555e-01
3.858657221472452936e-01,8.033664784496691302e-01,3.169486973973612565e-01,4.496657908653037272e-01,2.826839894427555788e-01
2.378488031777661604e-01,9.472051003299224448e-01,2.031234855628235303e-01,3.397292708610596401e-01,3.577396680139742768e-01
1.435090830860380195e-01,9.575004217641176762e-02,1.778108660386696904e-01,7.714566291151191413e-01,4.556806554543536003e-01
1.500035370701868209e-01,1.500218265577844268e-01,1.991043848900756197e-01,7.188540480762402041e-01,4.838655415043557340e-01
1.358094550185347249e-01,3.602073633093040850e-01,1.302413136562431406e-01,6.656772235993676512e-01,3.366153324280295456e-01
3.087314452769929218e-01,5.957639209018253945e-01,2.991914950013336849e-01,5.511104641007606997e-01,2.582443756858514572e-01
2.009533269551994905e-01,2.296530268849434897e-01,1.774844397807245067e-01,7.314983206603782318e-01,4.566587106134833984e-01
2.258975962937709858e-01,7.095633926818384341e-01,2.348363385974470141e-01,5.071922030203627196e-01,3.233541033566843526e-01
2.573391408514463241e-01,3.095391238818075430e-01,1.994480969744965582e-01,4.135850501781648814e-01,5.530842653348382321e-01
1.496004681183497609e-01,6.582312235406317935e-01,2.929036717835954984e-01,3.008163136270535776e-01,3.201836600551383194e-01
2.247164527988737559e-01,6.034047993335661664e-01,1.534455845083839975e-01,4.974307307251313315e-01,2.859385508603021209e-01
2.898691804938690053e-01,6.691750429668690270e-01,8.238732266418880013e-01,5.602200357438145151e-01,6.020822205406745065e-01
2.726182819127755952e-01,1.642725476987509370e-01,2.440217161277441482e-01,7.197341667832478640e-01,5.943004783997973828e-01
2.903074517420428657e-01,7.773418139227141754e-01,4.850178646120776871e-01,3.945493172493486078e-01,4.677275290645311889e-01
2.854686896338800572e-01,2.322277806131078648e-01,3.006464589815450728e-01,4.050906613273023149e-01,3.489943900454674508e-01
2.688917044895086650e-01,1.429795336359437896e-01,2.618149898601070391e-01,5.888691631563335305e-01,4.965288376290234451e-01
3.114906144575476654e-01,8.445126313017946584e-01,3.901397013178263262e-01,4.482236173382335154e-01,4.997332911461883631e-01
3.782627498493094098e-01,2.339265417545215719e-01,2.507848590521241094e-01,4.931504077583561685e-01,4.385466042173689072e-01
2.465532276065643680e-01,2.615834510212527442e-01,2.160207674904567332e-01,3.678055514846980678e-01,4.094418765466884547e-01
3.490001392358380583e-01,5.333214766333715939e-01,3.780741818477617588e-01,3.432543572301664514e-01,6.197585225289949928e-01
2.028093114003824970e-01,9.215131856686346046e-01,2.416785411622567603e-01,4.148121830229386520e-01,3.642818473042775951e-01
3.234814332992426156e-01,8.125819597580384857e-01,3.632539807045428448e-01,4.485814387999428887e-01,3.733376168582372423e-01
9.711266615002230040e-02,1.049147913414992805e-01,2.605398861422665857e-01,6.506010219951948725e-01,2.742590975370391981e-01
2.185348058564341445e-01,7.767227148336427467e-01,2.918616868605603543e-01,5.626657852873493404e-01,3.034984040080765388e-01
2.070919627493369164e-01,8.292002163736684750e-01,1.415806242505579793e-01,4.579034873263616023e-01,3.791850974083175174e-01
2.165695986523170635e-01,4.107900295748705966e-01,1.858475302787599148e-01,3.870673648729004435e-01,3.889969614171500112e-01
3.876349058111029366e-01,5.965846731858335250e-01,5.057260739310240893e-01,3.530777064887501426e-01,3.464417620118780961e-01
2.406788450845420424e-01,6.336131065967371967e-01,8.218376718259008396e-01,5.637202124549628435e-01,5.459267303502173263e-01
2.066858160461296223e-01,5.277408408709726162e-01,7.033726882959647764e-01,6.094398585781816147e-01,4.561455419168184977e-01
1.899375348143188258e-01,6.604046988690691622e-01,6.630114185018072259e-01,5.251922799683685916e-01,5.105334568833266307e-01
3.724952962418260904e-01,8.141211264355818766e-01,1.874983709583059044e-01,3.667427863728430215e-01,3.417417633383876274e-01
1.373216612891818289e-01,6.967293429119550963e-01,1.634969421034663806e-01,6.107114958735790911e-01,2.479272605248951378e-01
2.849456520556410410e-01,6.380446308314097204e-01,1.836913922658866549e-01,4.365865176025580108e-01,3.948579488177766383e-01
2.213048275112480257e-01,2.913721121114661861e-01,2.477665838777647345e-01,3.048745368793145949e-01,3.952071036494072542e-01
2.673067137852122022e-01,8.139088014945228267e-01,2.292370826971327769e-01,4.502673427053289212e-01,5.241035462289840297e-01
1.726932394108715019e-01,1.990946418589969180e-01,2.216968169307605985e-01,7.637549128595400028e-01,4.058497924699409620e-01
2.308720170704259833e-01,2.003144642867122072e-01,2.607393402068459709e-01,6.167337494814906229e-01,6.229791783118167059e-01
8.833874083260452592e-02,2.878397726120904832e-01,2.541035913302223670e-01,6.953659875016459102e-01,3.438919534557955959e-01
2.689907435806704328e-01,3.651337544684261083e-01,6.333051535145585165e-01,6.101033190219883329e-01,3.522282210414422465e-01
2.338791782367513616e-01,2.292424009732578483e-01,2.598120778111182028e-01,3.536844158872246013e-01,4.043861161984865782e-01
1.709205014480710272e-01,2.508578188519815511e-01,3.371521920421330920e-01,5.315791792532124083e-01,2.380623437345578408e-01
2.298058331498370188e-01,3.282723574178310066e-01,4.120528206163774354e-01,3.730515640655182041e-01,3.175979904220013750e-01
3.394744655866306915e-01,5.793270139515486195e-01,6.687653160211329828e-01,5.477890114653698461e-01,5.082510245371438806e-01
3.700882523584226313e-01,5.529723322525510465e-01,7.660047955636460904e-01,5.155126776594284310e-01,4.658997232464495708e-01
2.395211877910311815e-01,3.184831486502667230e-01,5.739208533582418337e-01,5.785865404272991785e-01,4.124274996905096802e-01
2.256693468566661753e-01,3.083673116203745623e-01,6.323939431439702386e-01,5.038172171532447896e-01,4.226010572192026582e-01
2.769304792503713974e-01,4.309123341589973788e-01,7.003866887765258786e-01,4.739754623284410107e-01,3.671104689326621928e-01
3.611773227357926719e-01,4.131554035765031552e-01,5.618428646220620104e-01,4.802039734390041170e-01,3.165571589857103518e-01
1.864326587514223976e-01,9.372214553584020669e-01,3.039739027936718685e-01,4.029242950666659939e-01,3.536914115348771537e-01
2.148147813250447513e-01,6.419743503548892560e-01,3.298703999775793871e-01,4.545681970149710871e-01,4.229146842910295190e-01
2.075386271267493643e-01,9.846230170123496661e-01,2.235903524918023411e-01,4.347736840260547075e-01,4.042503293700155376e-01
2.681867480545044313e-01,4.687474454509151789e-01,4.583269272843784603e-01,3.332063421245310408e-01,3.804800106206753796e-01
3.360978278045648193e-01,5.278622235834674603e-01,6.477551972210454645e-01,4.199258519942763446e-01,4.293845195543194437e-01
2.767435892289882293e-01,8.304660664046771279e-01,2.335680610675416602e-01,3.258338608224752297e-01,3.607941390159793982e-01
2.221971739893408848e-01,5.636310981186688496e-01,1.339430188559440904e-01,3.870103100150312780e-01,4.041683594519815403e-01
1.930243315931547132e-01,6.707531204800999403e-01,3.490719463607009354e-01,3.362970757511759556e-01,3.092686973020962737e-01
4.136298147564163585e-01,7.924886266871884466e-01,4.734971483590895702e-01,4.513254733875917135e-01,2.614951249335003558e-01
3.266921289429298159e-01,5.074068115666113821e-01,3.553978369176411523e-01,2.796471870022292916e-01,5.885228513454158206e-01
2.324106746872215135e-01,7.090469939657234599e-01,2.440512394212358827e-01,4.962159748400689074e-01,2.286139497592755421e-01
3.477185952103158950e-01,5.782562543377041120e-01,8.290095988556375195e-01,5.645125302612998830e-01,5.884704146800651126e-01
1.929544147637063389e-01,8.692294241385037923e-01,1.454913018242475486e-01,4.378553345753424808e-01,3.486900993860709841e-01
1.976348328249932229e-01,6.208374130995264473e-01,2.663981590220940721e-01,5.191020878654993842e-01,3.129027471655193571e-01
2.274745374079409910e-01,5.515063013198748809e-01,1.409130704530009437e-01,4.782196828426515944e-01,2.679993984629013282e-01
3.707628985586950421e-01,5.022384075524778391e-01,5.229720323771124280e-01,1.801245361458908012e-01,5.677629466392800639e-01
4.102821533328185888e-01,5.326777951643077991e-01,4.075304430674979161e-01,3.855475225796690664e-01,4.979524405933196674e-01
3.050696008216628452e-01,5.409237091187975022e-01,6.569199437334957148e-01,4.367886337283452547e-01,3.015732050543844522e-01
3.174572211422939105e-01,5.386061434485435173e-01,7.529118403009603666e-01,5.220547382125328983e-01,5.090609054475719875e-01
1.875755878745316574e-01,9.046963801772314739e-02,2.316788656623104126e-01,6.956000878192348802e-01,4.697506361543462572e-01
1.876986444446046287e-01,3.452747654064562688e-02,2.396200809070791471e-01,7.389336480089957471e-01,4.804881647498828179e-01
1.968588835535682036e-01,9.171039225397267791e-02,1.852410883345702031e-01,7.663634214549871482e-01,5.265089563359268698e-01
1.986006233069499138e-01,1.757094468004170573e-01,2.849261161514733964e-01,5.881492398110379494e-01,4.611533190356681966e-01
1.267582352658521982e-01,5.648747777725270369e-01,3.737533328987701631e-01,5.392674660290730504e-01,2.926511477259060579e-01
1.756902941720065447e-01,2.303181638836191147e-01,2.976259936118246241e-01,6.448793699812794822e-01,3.045287566017998437e-01
2.060639318128741626e-01,8.194293514579995552e-01,1.249554914301765629e-01,4.922581319052392046e-01,4.328196520008163461e-01
1.679717276935230597e-01,2.938836372128911245e-01,4.143739509241172736e-01,6.544943187085071612e-01,5.571410835784318394e-01
2.957578086155712160e-01,5.881225350447365496e-01,7.438643401062446925e-01,5.655654958369042973e-01,4.585721810660291498e-01
2.510934245423988576e-01,2.361525938720859530e-01,3.309510088244327353e-01,2.669425016432119824e-01,5.156707334755423755e-01
1.610964770708613880e-01,3.610372624423221488e-01,2.473181460537246246e-01,5.175274786863632848e-01,5.517885769559647269e-01
1.829245931948075277e-01,9.283194970351372755e-01,9.464018206411288492e-02,3.693273176094727384e-01,3.982668129419705272e-01
1.842387854072229103e-01,2.660908805803764432e-01,1.468812923896788691e-01,7.036800938182987686e-01,3.479040561093935668e-01
2.278752493260639833e-01,8.446353534560565590e-01,2.017669348869285950e-01,3.515999829393643417e-01,4.754025716122551315e-01
1.971374196869815076e-01,1.102374914903618275e-01,3.056970844515957686e-01,6.751258643087735267e-01,4.757127652831878994e-01
3.283266163251670755e-01,6.693918942525119986e-01,8.274648276714698936e-01,5.003298037967259804e-01,5.091713117558762658e-01
1.880730303128802239e-01,7.193470639828177804e-01,2.491646684130209288e-01,4.745036867319614715e-01,3.536632729883378290e-01
2.019351761714303084e-01,3.121803192989867637e-01,2.080356031051310561e-01,5.122905049216115447e-01,6.149374651517701684e-01
2.557989519041357629e-01,3.708019079021251940e-01,7.752080055033350181e-01,3.663412297464755385e-01,4.371529757512223058e-01
3.055871641678728490e-01,8.003165654144910324e-01,3.770999316354750053e-01,4.393228308669683280e-01,4.175366862124688661e-01
2.536549044350575599e-01,1.075936393708332162e-01,2.989021897213205436e-01,7.277311439028374407e-01,4.657496814859923839e-01
2.262006758627560232e-01,4.232252770338300607e-01,7.020455779245228234e-01,3.811363687335351247e-01,4.402155599234984229e-01
3.022235596029521632e-01,6.817947536179543855e-01,6.020540849914876036e-01,6.203494171332860629e-01,5.478279610931653387e-01
3.336849490815503860e-01,4.434676593339804129e-01,6.031846132384992565e-01,5.770544403587409832e-01,4.759732478017749124e-01
2.826060157630433944e-01,6.660024621852472793e-01,6.332051693268636594e-01,6.037413617983267144e-01,6.081576677450257762e-01
2.383685422773464124e-01,4.657309322753980241e-01,7.005006011686573109e-01,4.648195713468704082e-01,4.802573302848925918e-01
2.035962273116284083e-01,5.838581754737294238e-01,3.701129032649007611e-01,3.207308884807628657e-01,4.094991096946548614e-01
2.180753021785880319e-01,6.466221694610766457e-01,8.104045834578985641e-01,6.310176266788526389e-01,5.619868513300797508e-01
2.347564829481972593e-01,6.077500622396644347e-01,8.412015634772547212e-01,6.233250433186753314e-01,5.778558492120605683e-01
2.732169483617554739e-01,5.956384058747257182e-01,8.152191758185887149e-01,6.297215555051980385e-01,5.706428209705975974e-01
2.862856429571017935e-01,5.840249133817326799e-01,7.839864716285857016e-01,5.331613290314619613e-01,5.669045781650342564e-01
1.628414600101143195e-01,8.541121618855136433e-01,1.711470658088929397e-01,4.240943846700040432e-01,3.392599226638925991e-01
2.951634449860652820e-01,6.799437194125842465e-01,7.281371465771362406e-01,5.854771039133420674e-01,4.651915273875813495e-01
2.303534828161843129e-01,6.240405638193545768e-01,8.371811489073793799e-01,5.150178005138037474e-01,5.726658418762395897e-01
2.122457200960648493e-01,3.104187947920402646e-01,6.202333770198831253e-01,5.236307075553329193e-01,3.988823931924510013e-01
2.481835275460270718e-01,2.839305459132459575e-01,3.589088043153301766e-01,6.715424299622154702e-01,5.038091469429252234e-01
